#{"t_start": 1748237572.2546065, "env_id": "None"}
r,l,t
-7.2e-05,20,297.976007
-0.000102,20,298.004008
-0.000117,20,298.032008
-5.4e-05,20,298.06601
-9.5e-05,20,298.091518
-8.2e-05,20,298.122517
-0.000111,20,298.153521
-8.4e-05,20,298.179037
-0.000118,20,298.205034
-9.9e-05,20,298.233034
-9e-05,20,298.266042
-2.8e-05,20,298.29655
-0.000103,20,298.324549
-0.000116,20,298.359552
-5.2e-05,20,298.391065
-6.8e-05,20,298.418066
-7.8e-05,20,298.446065
-0.000109,20,298.478585
-3.8e-05,20,298.506585
-0.000133,20,298.534581
-0.000118,20,299.508924
-0.00015,20,299.533921
-4.1e-05,20,299.559926
-0.000106,20,299.585011
-7.8e-05,20,299.612013
-7.8e-05,20,299.638014
-5.7e-05,20,299.662014
-8.5e-05,20,299.688092
-3.3e-05,20,299.716096
-3.1e-05,20,299.740092
-0.000155,20,299.764101
-8.5e-05,20,299.789207
-9.9e-05,20,299.816208
-7.2e-05,20,299.842209
-7.4e-05,20,299.865216
-0.000142,20,299.890312
-7.3e-05,20,299.917825
-0.000107,20,299.942826
-8e-05,20,299.967829
-4.6e-05,20,299.991345
-5.1e-05,20,300.020344
-0.000106,20,300.043343
-5.3e-05,20,300.070399
-9e-05,20,300.094396
-5e-05,20,300.121396
-0.000116,20,300.149398
-8.7e-05,20,300.174588
-6.9e-05,20,300.198589
-0.000131,20,300.22559
-7e-05,20,300.25359
-5.4e-05,20,300.27911
-0.000104,20,300.302111
-7.5e-05,20,300.329113
-0.00014,20,300.356115
-0.000102,20,300.380631
-8e-05,20,300.404637
-4.7e-05,20,300.429628
-0.000136,20,300.454632
-0.000118,20,300.481146
-4.1e-05,20,300.506145
-5.4e-05,20,300.533145
-0.0001,20,300.569657
-6e-05,20,300.599663
-6.8e-05,20,300.626663
-7.9e-05,20,300.659668
-6.8e-05,20,300.694179
-7.4e-05,20,300.724179
-7.4e-05,20,300.755184
-0.0001,20,300.780705
-5.7e-05,20,300.810702
-9.1e-05,20,300.838708
-7.1e-05,20,300.866714
-8e-05,20,300.900219
-5.3e-05,20,300.926223
-8.7e-05,20,300.953737
-7e-05,20,300.982792
-6.1e-05,20,301.014792
-5.9e-05,20,301.040792
-4.5e-05,20,301.070301
-0.000101,20,301.097314
-4.9e-05,20,301.123308
-4.7e-05,20,301.156311
-0.000128,20,301.181824
-5.9e-05,20,301.216822
-6.7e-05,20,301.247822
-0.000109,20,301.274347
-3.6e-05,20,301.310347
-0.000111,20,301.340347
-8e-05,20,301.367359
-8.1e-05,20,301.395874
-6e-05,20,301.428873
-0.000118,20,301.455882
-9.3e-05,20,301.482355
-0.000198,20,301.519359
-7.3e-05,20,301.545355
-0.000106,20,301.577881
-2.9e-05,20,301.607877
-6.3e-05,20,301.639886
-8.5e-05,20,301.665886
-9.4e-05,20,301.694398
-8.2e-05,20,301.729403
-6.7e-05,20,301.756402
-6.2e-05,20,301.781922
-9.2e-05,20,301.811925
-8.1e-05,20,301.84292
-4.2e-05,20,301.871445
-6.6e-05,20,301.898442
-4.6e-05,20,301.927441
-8.2e-05,20,301.954443
-4.3e-05,20,301.983992
-5.8e-05,20,302.011994
-8.6e-05,20,302.045993
-7.3e-05,20,302.072503
-5.1e-05,20,302.099502
-8.8e-05,20,302.134504
-3.3e-05,20,302.167509
-6.6e-05,20,302.193028
-0.000114,20,302.220029
-9.7e-05,20,302.24803
-6.5e-05,20,302.281542
-9.4e-05,20,302.311544
-9.2e-05,20,302.344543
-4.2e-05,20,303.314857
-6.4e-05,20,303.338855
-5.2e-05,20,303.362864
-8.6e-05,20,303.387386
-4.6e-05,20,303.415383
-0.0001,20,303.441382
-7.4e-05,20,303.465387
-7.5e-05,20,303.491496
-6e-05,20,303.520499
-5.9e-05,20,303.544494
-4.7e-05,20,303.570502
-9.4e-05,20,303.596021
-8.2e-05,20,303.622021
-6.7e-05,20,303.648021
-3.3e-05,20,303.672547
-5.5e-05,20,303.697544
-7.7e-05,20,303.723545
-0.000101,20,303.749549
-6e-05,20,303.77408
-7.8e-05,20,303.800083
-5.1e-05,20,303.82508
-5.5e-05,20,303.85008
-7.9e-05,20,303.875601
-0.000105,20,303.902603
-9.4e-05,20,303.928602
-5.2e-05,20,303.953602
-5.2e-05,20,303.979716
-5.6e-05,20,304.005713
-6.4e-05,20,304.030229
-5.1e-05,20,304.056237
-5.3e-05,20,304.081753
-7.4e-05,20,304.106751
-8e-05,20,304.132752
-9e-05,20,304.159757
-9.5e-05,20,304.183842
-6.9e-05,20,304.20684
-0.00011,20,304.233837
-0.000107,20,304.260849
-5.4e-05,20,304.284359
-3.8e-05,20,304.308362
-0.000123,20,304.333362
-8.9e-05,20,304.362367
-7.8e-05,20,304.387875
-8.2e-05,20,304.410875
-9.8e-05,20,304.436874
-8.3e-05,20,304.463881
-5.3e-05,20,304.490933
-9.5e-05,20,304.521933
-8.2e-05,20,304.550933
-3.1e-05,20,304.578053
-6.1e-05,20,304.610053
-0.000125,20,304.637054
-6.1e-05,20,304.663066
-5.7e-05,20,304.699577
-4.6e-05,20,304.730576
-6e-05,20,304.760584
-0.000118,20,304.788105
-0.000126,20,304.819104
-8.5e-05,20,304.845105
-6.2e-05,20,304.881619
-8.7e-05,20,304.912623
-3.7e-05,20,304.938623
-7.3e-05,20,304.965628
-9.7e-05,20,305.00114
-8.7e-05,20,305.035139
-4.6e-05,20,305.066659
-0.000118,20,305.10218
-0.000118,20,305.129179
-3e-05,20,305.159187
-5.3e-05,20,305.190326
-5e-05,20,305.215327
-8.5e-05,20,305.246328
-6.9e-05,20,305.274413
-8.2e-05,20,305.300415
-8.2e-05,20,305.329411
-9.8e-05,20,305.362414
-5e-05,20,305.392514
-8e-05,20,305.420517
-7.1e-05,20,305.458528
-0.000103,20,305.485613
-5.3e-05,20,305.520608
-0.000105,20,305.546606
-4.7e-05,20,305.572117
-4.1e-05,20,305.599124
-8.5e-05,20,305.635124
-6e-05,20,305.661134
-6e-05,20,305.686639
-8e-05,20,305.715639
-0.00014,20,305.74864
-0.000117,20,305.775161
-8.6e-05,20,305.803159
-0.000112,20,305.838161
-7.9e-05,20,305.869162
-7.7e-05,20,305.894691
-8.5e-05,20,305.924682
-8.7e-05,20,305.957694
-8.6e-05,20,305.983201
-7.6e-05,20,306.010202
-8.9e-05,20,306.0442
-8.8e-05,20,306.070719
-9.7e-05,20,306.101818
-7.6e-05,20,306.130817
-4.7e-05,20,306.159828
-4.9e-05,20,307.137313
-8.9e-05,20,307.161321
-7.8e-05,20,307.188563
-0.000111,20,307.213563
-6.2e-05,20,307.238562
-6.3e-05,20,307.262576
-3.3e-05,20,307.28808
-0.000106,20,307.313083
-6.2e-05,20,307.340078
-9.3e-05,20,307.364083
-0.000112,20,307.391604
-9.2e-05,20,307.420599
-6.3e-05,20,307.4436
-8.6e-05,20,307.545755
-0.000124,20,307.572761
-6.7e-05,20,307.600921
-8.8e-05,20,307.626922
-8.2e-05,20,307.65292
-0.000105,20,307.678358
-0.000104,20,307.703354
-9.7e-05,20,307.729353
-9.7e-05,20,307.754356
-7.8e-05,20,307.78088
-7.5e-05,20,307.805881
-3.5e-05,20,307.83188
-5.3e-05,20,307.858902
-8.5e-05,20,307.882077
-5.6e-05,20,307.907075
-8e-05,20,307.932072
-7.4e-05,20,307.959081
-7.8e-05,20,307.984191
-0.000103,20,308.008196
-0.00012,20,308.032191
-8.9e-05,20,308.060207
-7.8e-05,20,308.083316
-8.6e-05,20,308.108321
-8.3e-05,20,308.133835
-8.7e-05,20,308.158841
-6.5e-05,20,308.184362
-9.9e-05,20,308.207364
-9.4e-05,20,308.232358
-0.000102,20,308.260367
-7.2e-05,20,308.285403
-6.8e-05,20,308.315403
-4.3e-05,20,308.343404
-6.9e-05,20,308.372415
-9.9e-05,20,308.40392
-6.7e-05,20,308.429922
-0.000104,20,308.460926
-8.5e-05,20,308.494435
-0.000117,20,308.528438
-0.000126,20,308.55944
-8e-05,20,308.588568
-0.000108,20,308.621566
-4.6e-05,20,308.657566
-6.9e-05,20,308.697081
-7.4e-05,20,308.724077
-0.000104,20,308.752079
-7.7e-05,20,308.777605
-9.1e-05,20,308.805603
-7.3e-05,20,308.831605
-3.3e-05,20,308.858605
-6.3e-05,20,308.882706
-0.00012,20,308.912705
-5.6e-05,20,308.937709
-0.000105,20,308.965709
-8.3e-05,20,308.993842
-0.000117,20,309.020844
-9.2e-05,20,309.047847
-4.3e-05,20,309.074353
-8.3e-05,20,309.09936
-3.7e-05,20,309.126359
-9.6e-05,20,309.151866
-0.000144,20,309.178048
-8.5e-05,20,309.207049
-9.1e-05,20,309.233045
-9e-05,20,309.258055
-6.6e-05,20,309.284168
-6.9e-05,20,309.310168
-0.000107,20,309.336169
-6.8e-05,20,309.361181
-5.5e-05,20,309.386216
-5.7e-05,20,309.412212
-7.4e-05,20,309.43921
-0.000118,20,309.462222
-5.8e-05,20,309.487269
-7.4e-05,20,309.513262
-0.000109,20,309.538263
-7.5e-05,20,309.563275
-6.2e-05,20,309.587438
-8.8e-05,20,309.616439
-0.000138,20,309.643437
-0.000102,20,309.667444
-7.7e-05,20,309.692489
-7.7e-05,20,309.722489
-0.000136,20,309.747484
-5.3e-05,20,309.772488
-0.000108,20,309.796525
-8.4e-05,20,309.824528
-6.3e-05,20,309.850526
-0.000131,20,309.874532
-6.9e-05,20,309.898691
-0.000101,20,310.831573
-0.000103,20,310.857573
-5.1e-05,20,310.885088
-8.2e-05,20,310.913087
-8.4e-05,20,310.937088
-8.5e-05,20,310.963096
-5.3e-05,20,310.989599
-9.6e-05,20,311.016603
-5.8e-05,20,311.045603
-9.9e-05,20,311.077116
-8.6e-05,20,311.107119
-3.6e-05,20,311.138116
-8.6e-05,20,311.165124
-7.8e-05,20,311.193662
-7.1e-05,20,311.228664
-8.4e-05,20,311.258662
-7e-05,20,311.286194
-9.4e-05,20,311.315189
-8.1e-05,20,311.345186
-0.000114,20,311.372195
-0.000125,20,311.400254
-6e-05,20,311.436253
-5.4e-05,20,311.462255
-4.7e-05,20,311.489358
-4.7e-05,20,311.517354
-7.5e-05,20,311.550356
-0.000137,20,311.576419
-7.6e-05,20,311.603419
-8.3e-05,20,311.637419
-6.5e-05,20,311.663422
-8.3e-05,20,311.689509
-4.8e-05,20,311.71751
-3.8e-05,20,311.75151
-9.1e-05,20,311.776605
-6e-05,20,311.803602
-0.000123,20,311.829602
-6.5e-05,20,311.858608
-4.8e-05,20,311.890122
-6.7e-05,20,311.919119
-5.1e-05,20,311.950118
-7.1e-05,20,311.980649
-6.3e-05,20,312.005652
-6.6e-05,20,312.03565
-5.7e-05,20,312.062658
-9.9e-05,20,312.094173
-5.5e-05,20,312.121176
-8.2e-05,20,312.149174
-9.6e-05,20,312.183697
-6.1e-05,20,312.209213
-6.2e-05,20,312.237214
-9.1e-05,20,312.273225
-7e-05,20,312.303738
-9e-05,20,312.336742
-0.000108,20,312.371745
-4.4e-05,20,312.403264
-6.4e-05,20,312.429264
-0.000149,20,312.457265
-0.000113,20,312.48679
-8.2e-05,20,312.517789
-6.1e-05,20,312.54479
-8.6e-05,20,312.57479
-9.6e-05,20,312.60586
-0.000119,20,312.631861
-7.3e-05,20,312.65886
-7.7e-05,20,312.689387
-7.6e-05,20,312.720392
-0.000107,20,312.746387
-8.4e-05,20,312.773391
-6.4e-05,20,312.803918
-9.5e-05,20,312.833915
-8.9e-05,20,312.861922
-0.000136,20,312.890992
-4.7e-05,20,312.920992
-0.000124,20,312.94799
-8.1e-05,20,312.974995
-9.3e-05,20,313.0095
-0.000111,20,313.035508
-8e-05,20,313.061508
-7.6e-05,20,313.092023
-4.5e-05,20,313.127025
-6.2e-05,20,313.157026
-8.6e-05,20,313.184547
-8e-05,20,313.220549
-9.9e-05,20,313.247051
-7.2e-05,20,313.276564
-0.000102,20,313.307574
-7.6e-05,20,313.33357
-6.4e-05,20,313.364583
-0.000108,20,313.392104
-0.00012,20,313.421098
-0.000102,20,313.4521
-6.3e-05,20,313.478148
-6.4e-05,20,313.50615
-0.000101,20,313.534157
-7.5e-05,20,313.568153
-0.000112,20,313.594664
-7.6e-05,20,313.630662
-7.2e-05,20,313.664671
-4.8e-05,20,313.691188
-9.4e-05,20,313.720187
-6.1e-05,20,313.748192
-7.9e-05,20,313.782551
-3.3e-05,20,313.810552
-7.9e-05,20,314.783768
-4.9e-05,20,314.80877
-0.000122,20,314.831772
-7e-05,20,314.854771
-6.6e-05,20,314.881294
-3.9e-05,20,314.908296
-8.6e-05,20,314.932296
-9.4e-05,20,314.955296
-0.000109,20,314.979828
-6.8e-05,20,315.007827
-3.4e-05,20,315.031828
-0.000137,20,315.054829
-7.1e-05,20,315.079344
-0.000124,20,315.107343
-7.7e-05,20,315.130343
-8.2e-05,20,315.15535
-0.000103,20,315.180417
-0.000101,20,315.206418
-8.3e-05,20,315.231417
-0.000103,20,315.255414
-6.6e-05,20,315.278514
-6.9e-05,20,315.305511
-8.6e-05,20,315.328516
-7.8e-05,20,315.353512
-6.3e-05,20,315.376526
-5.7e-05,20,315.401033
-4.5e-05,20,315.428035
-6.8e-05,20,315.452031
-0.000105,20,315.476038
-7.9e-05,20,315.500557
-0.000129,20,315.528558
-0.000105,20,315.551553
-8.5e-05,20,315.576561
-5.2e-05,20,315.601655
-9.6e-05,20,315.627658
-5.3e-05,20,315.652658
-7.6e-05,20,315.675658
-9.2e-05,20,315.69879
-9.2e-05,20,315.724793
-6.5e-05,20,315.74879
-6.5e-05,20,315.774796
-5.1e-05,20,315.797245
-0.000114,20,315.822246
-7.2e-05,20,315.850247
-8.4e-05,20,315.874249
-7e-05,20,315.899763
-5.9e-05,20,315.927766
-9.9e-05,20,315.956764
-0.00011,20,315.987861
-4e-05,20,316.01386
-8.1e-05,20,316.042862
-9.7e-05,20,316.069866
-8.2e-05,20,316.101372
-9.8e-05,20,316.129373
-4.4e-05,20,316.159373
-3.6e-05,20,316.189892
-7.9e-05,20,316.216895
-3.4e-05,20,316.243899
-5.8e-05,20,316.273894
-6.4e-05,20,316.304505
-4e-05,20,316.330507
-9.1e-05,20,316.35851
-7.6e-05,20,316.394032
-6.8e-05,20,316.420028
-7.2e-05,20,316.452029
-8.4e-05,20,316.487545
-6.2e-05,20,316.518545
-7.6e-05,20,316.543544
-7.2e-05,20,316.574549
-9.9e-05,20,316.606073
-8.3e-05,20,316.631073
-6.9e-05,20,316.658073
-7.2e-05,20,316.68359
-6.2e-05,20,316.713592
-9.8e-05,20,316.745594
-6e-05,20,316.7736
-8.3e-05,20,316.80411
-2.6e-05,20,316.836112
-3.8e-05,20,316.861114
-3.4e-05,20,316.898325
-5.8e-05,20,316.925324
-6.4e-05,20,316.951323
-6.2e-05,20,316.978332
-7.3e-05,20,317.014396
-0.000145,20,317.042397
-5.9e-05,20,317.075402
-5.4e-05,20,317.10492
-0.000104,20,317.13792
-6.5e-05,20,317.163929
-8.4e-05,20,317.19244
-7.5e-05,20,317.22944
-6.7e-05,20,317.260444
-7.7e-05,20,317.288538
-8.6e-05,20,317.316544
-4.3e-05,20,317.352057
-8.2e-05,20,317.378565
-0.000121,20,317.406571
-6.1e-05,20,317.443571
-0.000106,20,317.47558
-0.000109,20,317.503736
-0.000103,20,317.533729
-0.000115,20,317.574733
-4.6e-05,20,318.588457
-6.2e-05,20,318.613457
-6.5e-05,20,318.637459
-9.4e-05,20,318.662459
-4.2e-05,20,318.688972
-7.5e-05,20,318.71397
-9e-05,20,318.738971
-0.000127,20,318.765987
-8.5e-05,20,318.791494
-4.9e-05,20,318.824491
-3.2e-05,20,318.853491
-7e-05,20,318.8785
-5.6e-05,20,318.90475
-0.000101,20,318.930747
-8.8e-05,20,318.955748
-5.6e-05,20,318.980849
-6.1e-05,20,319.011851
-9.9e-05,20,319.038848
-0.000128,20,319.062856
-7.6e-05,20,319.088373
-8.1e-05,20,319.113378
-8.3e-05,20,319.140374
-7.1e-05,20,319.164373
-8.1e-05,20,319.18889
-7.7e-05,20,319.21389
-5.5e-05,20,319.238899
-9.2e-05,20,319.264889
-4.3e-05,20,319.289409
-6e-05,20,319.314411
-7.3e-05,20,319.341414
-0.000113,20,319.365419
-6.1e-05,20,319.388443
-6.2e-05,20,319.414439
-7.3e-05,20,319.442441
-4.7e-05,20,319.465445
-6.1e-05,20,319.488966
-5.5e-05,20,319.514967
-8.9e-05,20,319.539966
-5.9e-05,20,319.565968
-9.7e-05,20,319.589484
-5.3e-05,20,319.614487
-0.000114,20,319.642484
-5.4e-05,20,319.665493
-0.00014,20,319.691007
-4.3e-05,20,319.718003
-6.3e-05,20,319.746003
-7.1e-05,20,319.779012
-9.1e-05,20,319.804525
-7.9e-05,20,319.83353
-7.2e-05,20,319.867539
-4.3e-05,20,319.898052
-6.6e-05,20,319.926052
-3.7e-05,20,319.956048
-6.8e-05,20,319.988212
-0.000103,20,320.015208
-5.6e-05,20,320.044208
-6.1e-05,20,320.072221
-5.9e-05,20,320.104323
-7.8e-05,20,320.129331
-7.2e-05,20,320.16133
-6.2e-05,20,320.192838
-4e-05,20,320.218835
-5.5e-05,20,320.245835
-6.5e-05,20,320.272839
-7e-05,20,320.30636
-7.3e-05,20,320.333357
-9.5e-05,20,320.367358
-9.4e-05,20,320.400388
-6e-05,20,320.426394
-6.4e-05,20,320.460388
-0.000117,20,320.495443
-5.6e-05,20,320.526439
-4.8e-05,20,320.55344
-8e-05,20,320.581599
-3.7e-05,20,320.614593
-7.2e-05,20,320.640593
-7e-05,20,320.667606
-8.8e-05,20,320.696759
-5.5e-05,20,320.727758
-8e-05,20,320.754757
-7.5e-05,20,320.784274
-0.000129,20,320.822273
-8e-05,20,320.852273
-7.4e-05,20,320.879282
-0.000102,20,320.908798
-5.4e-05,20,320.939797
-5.4e-05,20,320.965795
-7.7e-05,20,320.995315
-7e-05,20,321.032321
-7.9e-05,20,321.058318
-9.7e-05,20,321.085834
-8.5e-05,20,321.115834
-5.9e-05,20,321.146833
-5.3e-05,20,321.172847
-4.5e-05,20,321.200355
-8.6e-05,20,321.228355
-0.000106,20,321.261354
-5.8e-05,20,321.288865
-6.5e-05,20,321.317865
-6e-05,20,321.350865
-9.3e-05,20,321.37687
-4.6e-05,20,321.403959
-7e-05,20,322.365199
-8.6e-05,20,322.393708
-9.3e-05,20,322.416708
-0.000106,20,322.44171
-0.000118,20,322.467232
-7.7e-05,20,322.492355
-0.000145,20,322.519353
-4.8e-05,20,322.545352
-6.6e-05,20,322.570361
-7.9e-05,20,322.598869
-6.2e-05,20,322.622869
-6e-05,20,322.647872
-8e-05,20,322.672873
-0.000107,20,322.699385
-6.7e-05,20,322.726385
-9.9e-05,20,322.750388
-0.00013,20,322.7754
-8.8e-05,20,322.799907
-6.6e-05,20,322.825911
-5.9e-05,20,322.852909
-6.7e-05,20,322.878916
-8.4e-05,20,322.904427
-0.000115,20,322.93143
-4.6e-05,20,322.957428
-8.1e-05,20,322.982574
-8.9e-05,20,323.010566
-4.4e-05,20,323.034569
-0.000115,20,323.060566
-6.1e-05,20,323.083688
-9.7e-05,20,323.110689
-6.5e-05,20,323.134684
-5.6e-05,20,323.160686
-0.000106,20,323.184719
-5.8e-05,20,323.224721
-8.7e-05,20,323.252728
-6.4e-05,20,323.27673
-0.000123,20,323.302242
-7.2e-05,20,323.328242
-8.9e-05,20,323.354241
-5.6e-05,20,323.378251
-5.6e-05,20,323.403765
-4.4e-05,20,323.428768
-8.7e-05,20,323.454766
-5.4e-05,20,323.480278
-5e-05,20,323.508791
-5e-05,20,323.533793
-7.3e-05,20,323.560795
-7.9e-05,20,323.586888
-8.1e-05,20,323.609889
-5e-05,20,323.638891
-8.1e-05,20,323.663889
-6.6e-05,20,323.692019
-4.8e-05,20,323.721023
-7.9e-05,20,323.748022
-0.000129,20,323.777027
-4.9e-05,20,323.810113
-4.7e-05,20,323.839116
-9.6e-05,20,323.871122
-6.9e-05,20,323.903337
-7.1e-05,20,323.93134
-9.2e-05,20,323.965339
-3.3e-05,20,323.994505
-0.000119,20,324.025502
-8.1e-05,20,324.057499
-7.7e-05,20,324.086616
-5.5e-05,20,324.118618
-4.5e-05,20,324.14662
-9.8e-05,20,324.181629
-4.4e-05,20,324.207731
-7.2e-05,20,324.233724
-5.6e-05,20,324.268726
-7.3e-05,20,324.301811
-7.8e-05,20,324.327812
-0.000103,20,324.35581
-6.4e-05,20,324.391005
-0.000105,20,324.417001
-8.1e-05,20,324.442005
-4.1e-05,20,324.470012
-4.2e-05,20,324.49969
-0.000112,20,324.530692
-0.000119,20,324.556688
-8.6e-05,20,324.588219
-4.9e-05,20,324.618218
-6.5e-05,20,324.644226
-9e-05,20,324.672226
-8.6e-05,20,324.708401
-7.3e-05,20,324.738401
-7.5e-05,20,324.764401
-7.4e-05,20,324.793918
-7.2e-05,20,324.828918
-5.7e-05,20,324.859918
-4.5e-05,20,324.886446
-9.5e-05,20,324.921438
-7.7e-05,20,324.94744
-3.9e-05,20,324.972443
-0.000102,20,325.001963
-5.5e-05,20,325.029964
-9.8e-05,20,325.059963
-4.7e-05,20,325.085486
-8.9e-05,20,325.115484
-5.5e-05,20,325.149488
-0.000107,20,325.174493
-0.000128,20,325.202531
-6e-05,20,326.171688
-8.9e-05,20,326.207804
-0.000104,20,326.231802
-7.3e-05,20,326.25681
-0.000119,20,326.285939
-6.8e-05,20,326.310939
-8.7e-05,20,326.333938
-3.5e-05,20,326.359937
-6.7e-05,20,326.386452
-9.7e-05,20,326.412453
-6.4e-05,20,326.436455
-6.2e-05,20,326.462451
-7.1e-05,20,326.491976
-8.1e-05,20,326.515984
-9.8e-05,20,326.540976
-6.4e-05,20,326.566493
-3.9e-05,20,326.593025
-4.6e-05,20,326.620023
-8.8e-05,20,326.644032
-6e-05,20,326.667024
-5.7e-05,20,326.694066
-9.1e-05,20,326.718062
-6.4e-05,20,326.744062
-5.4e-05,20,326.767066
-6.2e-05,20,326.795179
-8.1e-05,20,326.823175
-7.5e-05,20,326.846179
-5e-05,20,326.871181
-7.4e-05,20,326.898696
-7e-05,20,326.925696
-7.7e-05,20,326.950694
-7.1e-05,20,326.9757
-7.4e-05,20,327.004208
-4.9e-05,20,327.031212
-5.7e-05,20,327.055209
-0.000108,20,327.081213
-4e-05,20,327.107299
-5.7e-05,20,327.132302
-7.3e-05,20,327.158299
-8.1e-05,20,327.18481
-0.000123,20,327.210815
-8.2e-05,20,327.240815
-4.5e-05,20,327.266814
-0.000121,20,327.292328
-6.9e-05,20,327.323328
-6.6e-05,20,327.355328
-5.8e-05,20,327.394841
-0.000106,20,327.433846
-0.000103,20,327.464844
-4.5e-05,20,327.498364
-7.5e-05,20,327.52736
-5.6e-05,20,327.559358
-2.8e-05,20,327.593387
-5.2e-05,20,327.623393
-5e-05,20,327.654388
-6.5e-05,20,327.691432
-5.1e-05,20,327.729431
-5.9e-05,20,327.758433
-5.5e-05,20,327.784439
-8.4e-05,20,327.810523
-6.1e-05,20,327.838521
-7.5e-05,20,327.864524
-7.5e-05,20,327.890999
-6.4e-05,20,327.915998
-4.7e-05,20,327.944997
-7.2e-05,20,327.972012
-6.6e-05,20,327.998515
-6.1e-05,20,328.034516
-5.7e-05,20,328.070522
-9.7e-05,20,328.105702
-6.3e-05,20,328.133702
-9e-05,20,328.167702
-0.000102,20,328.193829
-7.2e-05,20,328.219831
-8.1e-05,20,328.245828
-4.6e-05,20,328.272838
-5.3e-05,20,328.298866
-6.5e-05,20,328.323867
-8.7e-05,20,328.348869
-0.000133,20,328.376871
-8.3e-05,20,328.402902
-6.9e-05,20,328.428904
-6e-05,20,328.454902
-9.4e-05,20,328.482911
-5.5e-05,20,328.509939
-7.2e-05,20,328.536937
-9.3e-05,20,328.564936
-7.8e-05,20,328.596493
-9e-05,20,328.632494
-0.000103,20,328.668494
-9.3e-05,20,328.697019
-9.4e-05,20,328.728022
-9.7e-05,20,328.755022
-0.000118,20,328.782029
-4.5e-05,20,328.808225
-3.8e-05,20,328.834221
-4.9e-05,20,328.861223
-9e-05,20,328.890311
-7.6e-05,20,328.917315
-6.3e-05,20,328.944314
-6.8e-05,20,328.971319
-8.4e-05,20,328.998784
-7.4e-05,20,329.939078
-7.7e-05,20,329.966078
-5.5e-05,20,329.992599
-3.7e-05,20,330.021599
-7.6e-05,20,330.0486
-5.8e-05,20,330.073602
-8.4e-05,20,330.102122
-0.000102,20,330.127127
-7.1e-05,20,330.152123
-0.000108,20,330.175131
-7.3e-05,20,330.198644
-8.3e-05,20,330.22164
-5.9e-05,20,330.244642
-4.8e-05,20,330.269642
-8.2e-05,20,330.293152
-0.000106,20,330.317153
-5.8e-05,20,330.340152
-9e-05,20,330.365152
-5.2e-05,20,330.388669
-0.000126,20,330.411675
-0.000112,20,330.434669
-4.1e-05,20,330.457666
-7.9e-05,20,330.482675
-8.1e-05,20,330.506702
-0.00013,20,330.529701
-0.000123,20,330.552703
-0.000121,20,330.577714
-4.1e-05,20,330.602739
-8.5e-05,20,330.629738
-7.3e-05,20,330.656246
-8.3e-05,20,330.684262
-6.3e-05,20,330.713772
-0.000102,20,330.739771
-5.5e-05,20,330.765775
-6.5e-05,20,330.791296
-8.4e-05,20,330.816292
-8.1e-05,20,330.839294
-6.9e-05,20,330.862296
-6.5e-05,20,330.890811
-9.6e-05,20,330.917807
-5.7e-05,20,330.943807
-0.000104,20,330.971812
-4.7e-05,20,330.997325
-7.3e-05,20,331.02233
-6.6e-05,20,331.045326
-9.2e-05,20,331.069323
-3.4e-05,20,331.095841
-5.9e-05,20,331.12684
-8.5e-05,20,331.154844
-9.4e-05,20,331.192867
-8.1e-05,20,331.229867
-6e-05,20,331.262873
-7.2e-05,20,331.293958
-5.3e-05,20,331.320959
-8.9e-05,20,331.347959
-0.00011,20,331.381965
-4.4e-05,20,331.415264
-7.7e-05,20,331.454264
-8.8e-05,20,331.486272
-7.5e-05,20,331.512332
-6.3e-05,20,331.537329
-7.5e-05,20,331.561329
-0.000117,20,331.585334
-3.1e-05,20,331.614421
-7.2e-05,20,331.645422
-0.000105,20,331.67395
-7.6e-05,20,331.70046
-5.8e-05,20,331.725457
-4e-05,20,331.751459
-6.6e-05,20,331.778472
-6.9e-05,20,331.8056
-2.9e-05,20,331.840601
-5.3e-05,20,331.865602
-8.6e-05,20,331.893119
-5.8e-05,20,331.917118
-6.9e-05,20,331.944122
-8.9e-05,20,331.968119
-6.6e-05,20,331.993646
-5e-05,20,332.020646
-6.3e-05,20,332.046647
-6.5e-05,20,332.070648
-5.9e-05,20,332.099168
-7.3e-05,20,332.124166
-8.9e-05,20,332.150175
-4.7e-05,20,332.175171
-7.3e-05,20,332.201696
-6.8e-05,20,332.228695
-9e-05,20,332.252696
-3.5e-05,20,332.278699
-5.6e-05,20,332.304213
-7e-05,20,332.331205
-6.2e-05,20,332.357206
-8.8e-05,20,332.383213
-9.5e-05,20,332.412724
-3.2e-05,20,332.436723
-7e-05,20,332.462722
-9.5e-05,20,332.488245
-7.3e-05,20,332.518246
-8.9e-05,20,332.542251
-6.2e-05,20,332.568243
-9.5e-05,20,332.593756
-8.4e-05,20,332.619757
-7.7e-05,20,332.647762
-4.1e-05,20,333.613336
-4.4e-05,20,333.64233
-7.5e-05,20,333.671331
-6.2e-05,20,333.697429
-7.3e-05,20,333.72895
-4.8e-05,20,333.759946
-4.6e-05,20,333.787467
-8.1e-05,20,333.819475
-9.1e-05,20,333.847475
-4.1e-05,20,333.88149
-8.8e-05,20,333.91465
-4.4e-05,20,333.943648
-3.9e-05,20,333.973654
-6.4e-05,20,334.006737
-6.1e-05,20,334.032739
-5.5e-05,20,334.061736
-8e-05,20,334.090856
-5.2e-05,20,334.117858
-0.000134,20,334.148858
-7.6e-05,20,334.17887
-4.9e-05,20,334.212383
